timestamp, index, utilization.gpu [%], utilization.memory [%], pstate, temperature.gpu, memory.used [MiB], memory.free [MiB]
2020/05/01 13:48:26.297, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:48:26.298, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:26.299, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:26.300, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:26.300, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:26.301, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:26.302, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:26.303, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:26.304, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:26.305, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:31.306, 0, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:31.307, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 13:48:31.308, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:48:31.309, 3, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:31.310, 4, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:31.310, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 13:48:31.311, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:48:31.312, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:31.313, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:31.314, 9, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:31.315, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:31.316, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:31.316, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:31.317, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:31.318, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:31.319, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:36.320, 0, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:36.322, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 13:48:36.323, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:48:36.324, 3, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:36.324, 4, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:36.326, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 13:48:36.326, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:48:36.327, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:36.328, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:36.329, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:36.330, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:36.331, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:36.332, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:36.333, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:36.334, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:36.335, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:41.336, 0, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:41.337, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 13:48:41.338, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:48:41.339, 3, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:41.340, 4, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:41.341, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 13:48:41.342, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:48:41.343, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:41.344, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:41.344, 9, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:41.345, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:41.346, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:41.347, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:41.348, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:41.349, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:41.350, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:46.351, 0, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:46.352, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 13:48:46.353, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:48:46.354, 3, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:46.355, 4, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:46.356, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 13:48:46.357, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:48:46.358, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:46.359, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:46.360, 9, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:46.360, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:46.361, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:46.362, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:46.363, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:46.364, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:46.365, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:51.366, 0, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:51.368, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 13:48:51.369, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:48:51.370, 3, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:51.371, 4, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:51.372, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 13:48:51.373, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:48:51.373, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:51.374, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:51.375, 9, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:51.376, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:51.377, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:51.378, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:51.379, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:51.380, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:51.381, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:56.382, 0, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:56.383, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 13:48:56.384, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:48:56.385, 3, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:56.386, 4, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:56.387, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 13:48:56.388, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:48:56.388, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:56.389, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:56.390, 9, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:56.391, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:56.392, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:56.393, 12, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:56.394, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:48:56.395, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:48:56.396, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:01.397, 0, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:01.398, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 13:49:01.399, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:49:01.400, 3, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:01.401, 4, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:01.402, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 13:49:01.403, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:49:01.404, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:01.405, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:01.406, 9, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:01.407, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:01.407, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:01.408, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:01.409, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:01.410, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:01.411, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:06.413, 0, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:06.414, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 13:49:06.415, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:49:06.415, 3, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:06.416, 4, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:06.417, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 13:49:06.418, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:49:06.419, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:06.420, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:06.421, 9, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:06.422, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:06.423, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:06.424, 12, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:06.425, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:06.426, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:06.427, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:11.428, 0, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:11.429, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 13:49:11.430, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:49:11.431, 3, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:11.432, 4, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:11.433, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 13:49:11.433, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:49:11.434, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:11.435, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:11.436, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:11.437, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:11.438, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:11.438, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:11.440, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:11.440, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:11.441, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:16.443, 0, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:16.444, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 13:49:16.445, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:49:16.446, 3, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:16.447, 4, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:16.448, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 13:49:16.449, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:49:16.450, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:16.450, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:16.451, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:16.452, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:16.453, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:16.454, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:16.455, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:16.456, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:16.456, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:21.458, 0, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:21.459, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 13:49:21.460, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:49:21.461, 3, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:21.461, 4, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:21.462, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 13:49:21.463, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:49:21.464, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:21.465, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:21.466, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:21.467, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:21.467, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:21.469, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:21.469, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:21.470, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:21.471, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:26.473, 0, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:26.474, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 13:49:26.475, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:49:26.476, 3, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:26.477, 4, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:26.478, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 13:49:26.479, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:49:26.480, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:26.480, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:26.481, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:26.482, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:26.483, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:26.484, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:26.485, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:26.485, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:26.486, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:31.488, 0, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:31.489, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 13:49:31.490, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:49:31.490, 3, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:31.491, 4, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:31.492, 5, 0 %, 0 %, P0, 31, 0 MiB, 32480 MiB
2020/05/01 13:49:31.493, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:49:31.494, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:31.495, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:31.496, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:31.496, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:31.497, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:31.498, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:31.499, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:31.500, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:31.501, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:36.502, 0, 100 %, 0 %, P0, 29, 1280 MiB, 31200 MiB
2020/05/01 13:49:36.503, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 13:49:36.504, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:49:36.505, 3, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:36.506, 4, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:36.507, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 13:49:36.507, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:49:36.508, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:36.509, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:36.510, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:36.511, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:36.512, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:36.513, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:36.513, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:36.514, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:36.515, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:41.517, 0, 100 %, 77 %, P0, 37, 13312 MiB, 19168 MiB
2020/05/01 13:49:41.517, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 13:49:41.518, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:49:41.519, 3, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:41.520, 4, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:41.521, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 13:49:41.522, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:49:41.523, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:41.524, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:41.524, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:41.525, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:41.526, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:41.527, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:41.528, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:41.529, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:41.529, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:46.531, 0, 100 %, 76 %, P0, 39, 18930 MiB, 13550 MiB
2020/05/01 13:49:46.532, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 13:49:46.533, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:49:46.533, 3, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:46.534, 4, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:46.535, 5, 0 %, 0 %, P0, 32, 0 MiB, 32480 MiB
2020/05/01 13:49:46.536, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:49:46.537, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:46.538, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:46.538, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:46.539, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:46.540, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:46.541, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:46.542, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:46.543, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:46.543, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:51.545, 0, 100 %, 77 %, P0, 40, 18932 MiB, 13548 MiB
2020/05/01 13:49:51.546, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
2020/05/01 13:49:51.547, 2, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:49:51.548, 3, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:49:51.548, 4, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:51.549, 5, 0 %, 0 %, P0, 31, 0 MiB, 32480 MiB
2020/05/01 13:49:51.550, 6, 0 %, 0 %, P0, 30, 0 MiB, 32480 MiB
2020/05/01 13:49:51.551, 7, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:51.552, 8, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:51.553, 9, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:51.554, 10, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:51.554, 11, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:51.555, 12, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:51.556, 13, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:51.557, 14, 0 %, 0 %, P0, 29, 0 MiB, 32480 MiB
2020/05/01 13:49:51.558, 15, 0 %, 0 %, P0, 28, 0 MiB, 32480 MiB
2020/05/01 13:49:56.559, 0, 100 %, 77 %, P0, 41, 18932 MiB, 13548 MiB
2020/05/01 13:49:56.560, 1, 0 %, 0 %, P0, 27, 0 MiB, 32480 MiB
